lon,lat,count,name,country
-79.39565640000001,43.6628917,2,University of Toronto (Canada),Canada
-87.67526699999999,42.0564594,3,Northwestern University,United States
-118.125269,34.1376576,4,California Institute of Technology,United States
-89.4124875,43.076592,1,The University of Wisconsin - Madison,United States
-71.1053991,42.3504997,2,Boston University,United States
-83.6140701,41.6580307,1,The University of Toledo,United States
7.861283899999999,47.9985311,1,Kiepenheuer-Institut für Sonnenphysik,Germany
-156.3081217,20.7278194,1,96790; USA,United States
5.715193999999999,43.910292,14,Observatoire; France,France
0.121817,52.205337,1,HA Cambridge; UK,United Kingdom
-105.2077798,40.0005378,3,80303; USA,United States
-77.0622028,38.9656971,5,20015-1305; USA,United States
-118.1386005,34.1427587,6,91101; USA,United States
-74.651754,40.3815302,1,08540; USA,United States
151.9533185,-27.5564884,1,4350; Australia,Australia
20.1488574,46.2475713,5,Dóm tér 9.; Hungary,Hungary
25.1442126,35.3387352,1,Heraklion GR-71003; Greece,Greece
11.925783,57.396182,2,Onsala Space Observatory SE-439 92 Onsala; Sweden,Sweden
151.9506696,-27.5598212,1,Computational Science and Engineering Research Centre; Toowoomba QLD Australia,Australia
127.3845475,36.3504119,1,Daejeon (34113); Korea,South Korea
127.4890319,36.6424341,1,Cheongju (28644); Korea,South Korea
118.7852345,32.0593072,11,Nanjing 210008; China,China
12.581413,55.68835800000001,9,DK-1350 Copenhagen K; Denmark,Denmark
-3.1855682,55.9205068,3,Edinburgh EH93HJ; UK,United Kingdom
-157.8152491,21.3175493,6,Hawaii 96822; USA,United States
-122.0581762,36.9923139,13,California 95064; USA,United States
10.2027261,56.1460465,4,DK-8000; Denmark,Denmark
27.2058765,38.4502845,4,35100 Izmir; Turkey,Turkey
116.4541469,40.0192499,8,100012; China,China
116.3700367,39.9586544,5,100875; China,China
113.5853182,22.3509937,1,519082; P. R. China,China
-97.9157099,29.5068941,1,TX 78155; USA,United States
-51.2176986,-30.0346316,10,RS; Brazil,Brazil
14.7734546,49.930923,1,CZ-251 65 Ondr˘ejov; Czech Republic,Czechia
-122.4863492,37.7181398,20,CA 94132; USA,United States
-83.6375032,41.3780983,3,Bowling Green; OH 43403,United States
0.1149085,52.2042666,1,Cambridge CB3 OHA; UK,United Kingdom
-101.8820434,33.5886439,1,Texas 79409-1051; USA,United States
4.4970097,52.1601144,1,Leiden 2300RA; The Netherlands,Netherlands
5.865272,51.81670099999999,17,6500 GL Nijmegen; The Netherlands,Netherlands
78.3289668,17.4577604,1,Telangana 500046; India,India
-95.9345034,41.2565369,1,Omaha; USA,United States
84.87451720000001,45.5895891,3,834000 Karamay; China,China
104.7785802,29.3390917,1,643000 Zigong; China,China
102.742114,25.040516,1,650216 Kunming; China,China
115.9645378,-32.0121014,2,Western Australia 6107; Australia,Australia
-99.9018131,31.9685988,1,TX 78812; USA,United States
-16.3158443,28.4810941,1,Universidad de La Laguna; Spain,Spain
18.4721169,-33.9375585,2,7935; South Africa,South Africa
136.9668738,35.1539547,10,Aichi 464-8601; Japan,Japan
170.4771212,-44.0046736,1,Lake Tekapo 7945; New Zealand,New Zealand
135.7573428,35.0696899,4,Kyoto 603-8555; Japan,Japan
121.5654177,25.0329694,1,Taipei 11529; Taiwan,Taiwan
-1.2595799,51.7596645,32,Oxford OX1 3RH; UK,United Kingdom
-84.39999999999999,33.75,2,GA 30302-410; USA,United States
-118.0676991,34.2276262,1,CA 91023; USA,United States
-122.4693688,38.2315738,64,CA 95476; USA,United States
10.2027261,56.1460465,3,Aarhus DK-8000; Denmark,Denmark
16.6218441,47.2306851,2,H-9704 Szombathely; Hungary,Hungary
-104.6857493,40.4075503,1,Colorado; 80639 USA,United States
-90.32308069999999,38.6682669,4,MO 63130; USA,United States
-70.6692655,-33.4488897,1,36-D Santiago; Chile,Chile
-3.5985571,37.1773363,5,E-18071 Granada; Spain,Spain
-118.1247032,34.1378866,3,Pasadena; CA 91125,United States
27.2058765,38.4502845,9,35100 İzmir; Turkey,Turkey
116.4073963,39.90419989999999,18,Beijing; PR China,China
35.0063209,29.5320522,1,Aqaba; Jordan,Jordan
-79.49499449999999,43.7728399,1,M3J 1P3; Canada,Canada
146.921099,-31.2532183,7,NSW 1670; Australia,Australia
-0.1334753,51.5242957,1,WC1E6BT London; UK,United Kingdom
-71.09416,42.360091,3,MA 02139-4307; USA,United States
-93.5913939,42.0320531,3,IA 50010; USA,United States
-76.9873477,42.8361156,1,14456; USA,United States
-73.9932872,40.755322,1,NY 10018; USA,United States
-71.1002881,42.3476181,1,MA 02215-1401; USA,United States
16.3191645,48.2358641,2,Vienna A-1180; Austria,Austria
4.7002953,50.87795449999999,1,KU Leuven; Belgium,Belgium
0.1149085,52.2042666,1,Cambridge University; UK,United Kingdom
139.2735382,35.3659632,1,Kanagawa 259-1292; Japan,Japan
-1.2597994,51.7603218,4,Oxford OX1 3PJ; UK,United Kingdom
-1.5614704,52.3792525,1,University of Warwick,United Kingdom
-8.6537539,40.6405055,3,Aveiro; Portugal,Portugal
-72.9283391,41.3212912,4,06511; USA,United States
-97.73488049999999,30.2835151,4,TX 78712-1205; USA,United States
-74.6672226,40.3572976,3,Princeton; NJ 08540 USA,United States
19.0575622,47.4598745,4,1117 Budapest; Hungary,Hungary
-77.03307629999999,38.9295881,2,DC; USA,United States
11.2558136,43.7695604,1,Florence; Italy,Italy
-17.7645747,28.6839885,17,Santa Cruz de La Palma; Spain,Spain
-99.9018131,31.9685988,1,TX 8712; USA,United States
139.6831095,35.6042441,1,Tokio 152-8551; Japan,Japan
139.7690174,35.6803997,1,Tokyo 181─8588; Japan,Japan
-105.8700901,34.5199402,1,NM; USA,United States
-122.3674079,47.6384586,2,WA 98119; USA,United States
-76.2015572,42.5890797,1,NY 13045-0900; USA,United States
-105.5855777,41.3125068,5,WY 82071; USA,United States
7.268990499999999,43.7164834,1,Laboratoire Lagrange; France,France
28.2292712,-25.7478676,1,Pretoria; South Africa,South Africa
23.3877614,42.65626049999999,3,1784; Bulgaria,Bulgaria
27.142826,38.423734,6,Izmir; Turkey,Turkey
-77.623931,43.1318593,2,Rochester NY 14627; USA,United States
6.5514802,51.4479279,6,D-47506 Neukirchen-Vluyn; Germany,Germany
-77.6421577,43.0915814,1,NY 14623-5603; USA,United States
7.261953200000001,43.7101728,4,F-06304 Nice Cedex 4; France,France
2.189617,48.697161,1,Bâtiment 121; F-91405 Orsay France,France
37.6172999,55.755826,1,Moscow 117997; Russia,Russia
13.7763553,45.64757729999999,3,I-34131 Trieste; Italy,Italy
10.4312272,43.7067974,1,I-56124 Pisa; Italy,Italy
17.5833218,48.3709108,2,917 24 Trnava; Slovakia,Slovakia
16.8776437,52.3962363,3,PL-60-286 Poznań; Poland,Poland
-75.1953934,39.9583587,5,PA 19104-2875; USA,United States
106.6296638,10.8230989,1,Ho Chi Minh City; Vietnam,Vietnam
30.3283597,59.75553369999999,3,St. Petersburg 196140; Russia,Russia
-105.7820674,39.5500507,3,CO; USA,United States
-0.0407197,51.5245287,17,E1 4NS; UK,United Kingdom
11.5819805,48.1351253,1,München; Germany,Germany
-106.8414374,34.1054432,1,87801; USA,United States
-86.80411509999999,36.1489935,4,37235; USA,United States
35.2414009,31.7945578,1,Hebrew University of Jerusalem; Israel,Israel
-83.9843467,34.5287785,1,GA 30597; USA,United States
-77.06652,38.9212612,2,Washington DC 20392-5420; USA,United States
-87.61970559999999,41.8839927,2,Chicago IL 60601; USA,United States
79.4635658,29.3803039,1,Nainital 263001; India,India
77.62210910000002,12.9261382,1,Bengaluru 560034; India,India
14.7734546,49.930923,2,25165 Ondřejov; Czech Republic,Czechia
14.4674187,50.1091754,1,180 00 Praha 8; Czech Republic,Czechia
-156.3200234,20.8525374,2,Hawaii 96768; USA,United States
5.5796662,50.6325574,1,19c B-4000 Liege; Belgium,Belgium
13.7626267,45.679968,2,I-34136 Trieste; Italy,Italy
127.5183,37.41379999999999,2,Gyeonggi; Korea,South Korea
9.835970099999999,46.8027453,2,Davos Dorf; Switzerland,Switzerland
23.38832,42.65351,1,72 Tsarigradsko Chaussee Blvd.; Bulgaria,Bulgaria
14.5057515,46.0569465,2,Ljubljana; Slovenia,Slovenia
-155.2382164,19.7031566,2,96720; USA,United States
48.5087209,36.6830045,3,Zanjan; Iran,Iran
12.5683372,55.6760968,2,DK-1350—Copenhagen; Denmark,Denmark
147.325848,-42.9036462,1,Tasmania 7001; Australia,Australia
34.78176759999999,32.0852999,10,Tel-Aviv 69978; Israel,Israel
12.5727765,55.7085326,1,DK-2100—Copenhagen Ø; Denmark,Denmark
14.26812,40.8517983,1,Naples; Italy,Italy
51.53103979999999,25.2854473,9,Doha; Qatar,Qatar
-87.67526699999999,42.0564594,4,Center for Interdisciplinary Exploration and Research in Astrophysics (CIERA); USA,United States
149.0123679,-35.4734679,2,ACT; Australia,Australia
-0.5599501,51.31475930000001,1,Surrey; UK,United Kingdom
0.121817,52.205337,8,Cambridge; UK,United Kingdom
-74.0059728,40.7127753,1,New York,United States
5.5796662,50.6325574,3,Liége; Belgium,Belgium
-73.087749,41.6032207,1,Connecticut,United States
-1.2577263,51.7520209,3,Oxford; UK,United Kingdom
7.280806999999999,43.704712,3,Nice cedex 4; France,France
12.4963655,41.9027835,8,Roma; Italy,Italy
-0.3274198,53.76762360000001,1,Hull; UK,United Kingdom
17.6389267,59.85856380000001,6,Uppsala; Sweden,Sweden
-122.0838511,37.3860517,1,Mountain View; California,United States
-93.63191309999999,42.0307812,1,Ames; Iowa,United States
-2.70309,53.763201,3,Preston; UK,United Kingdom
6.024053899999999,47.237829,3,Besançon Cedex; France,France
-78.47667810000002,38.0293059,1,Charlottesville; Virginia,United States
-2.9915726,53.4083714,3,Liverpool; UK,United Kingdom
-105.2705456,40.0149856,1,Boulder; Colorado,United States
-82.99879419999999,39.9611755,1,Columbus; Ohio,United States
3.876716,43.610769,2,Montpellier; France,France
26.1025384,44.4267674,7,Bucharest; Romania,Romania
2.1397612,41.490047,1,Cerdanyola del Valles; Spain,Spain
12.7152505,41.8181871,1,MontePorzio Catone (RM); Italy,Italy
-106.8414374,34.1054432,2,NM 87801; USA,United States
41.28128969999999,43.5631805,5,Nizhnii Arkhyz; Russia,Russia
127.3845475,36.3504119,4,Daejeon; Korea,South Korea
-95.89812549999999,33.2501869,3,TX 75429; USA,United States
-119.4179324,36.778261,4,CA 94095; USA,United States
5.842828099999999,51.8448837,1,Nijmegen; the Netherlands,Netherlands
20.8537466,39.66502880000001,1,Ioannina; Greece,Greece
18.5984437,53.0137902,3,Toruń; Poland,Poland
-122.4693688,38.2315738,2,95476; USA,United States
-86.9523954,36.1484862,1,37209; USA,United States
-111.0451818,45.6603986,3,59717-3840; USA,United States
12.5683372,55.6760968,2,Copenhagen Ø; Denmark,Denmark
-64.1887761,-31.42008329999999,3,Córdoba; Argentina,Argentina
-85.60236429999999,44.3148443,1,MI; USA,United States
-83.01733860000002,39.9990626,1,Columbus; OH 43210 USA,United States
-70.9279301,42.4272831,1,MA 01908; USA,United States
21.0655731,52.2121784,2,PL-00716 Warsaw; Poland,Poland
19.8229172,50.0419457,1,PL-30244 Cracow; Poland,Poland
14.544733,53.43595879999999,1,PL-70451 Szczecin; Poland,Poland
18.5984437,53.0137902,1,PL-87100 Toruń; Poland,Poland
11.3944254,44.5184235,4,I-40127 Bologna; Italy,Italy
-79.0581498,35.905249,3,NC - 27599-3255; USA,United States
-72.65313139999999,41.558762,1,CT - 06459; USA,United States
-122.3084023,47.6508882,3,Washington 98195; USA.,United States
7.427328599999999,46.9588575,2,CH-3012 Bern; Switzerland.,Switzerland
-87.603826,41.7805099,1,Illinois 60637; USA.,United States
5.5628874,50.63507569999999,5,B-4000 Liège; Belgium.,Belgium
-117.2338066,32.88435520000001,1,California 92093; USA.,United States
-0.663404,44.789819,2,33615 Pessac; France.,France
0.0951918,52.21409269999999,1,Cambridge CB3 0HA; UK.,United Kingdom
-122.6420207,38.235501,1,California 94952; USA.,United States
-122.0781663,37.4062237,1,California 94043; USA.,United States
0.09291429999999999,52.2087836,1,Cambridge CB3 0HE; UK.,United Kingdom
-95.09110620000001,29.5642078,1,Texas 77058; USA.,United States
39.8218953,21.4239823,1,Mecca 24231; Saudia Arabia.,Saudi Arabia
6.1208684,46.3118509,1,CH-1290 Sauverny; Switzerland.,Switzerland
-110.9488008,32.2332841,1,Arizona 85721; USA.,United States
135.7935777,34.9927429,17,Kyoto 607-8471; Japan,Japan
102.742114,25.040516,4,Kunming 650216; China,China
114.5249197,36.59258270000001,1,Handan 056005; China,China
104.7785802,29.3390917,1,Zigong 643000; China,China
-105.24,39.98999999999999,8,80307; USA,United States
72.8776559,19.0759837,7,Mumbai; India,India
-105.8231588,32.7425859,3,88349; USA,United States
-79.3981142,43.6608838,1,M5S 1A7; Canada,Canada
127.3845475,36.3504119,5,Daejeon 34055; Korea,South Korea
-86.7816016,36.1626638,1,Nashville; Tennessee,United States
149.059,-35.338,1,Weston; Australia,Australia
134.5453787,34.8579518,2,Hyogo; Japan,Japan
37.5778246,55.7107897,1,Institute of Astronomy; Russian Academy of Sciences,Russia
37.54274059999999,55.7009893,1,Sternberg Astronomical Institute; Lomonosov Moscow State University,Russia
-85.50972259999999,42.9219281,8,49546; USA,United States
-105.4536718,41.3844415,2,WY 82072; USA,United States
-1.0879769,50.8197675,1,Portsmouth; UK,United Kingdom
2.0910377,41.49733519999999,2,E-08193; Spain,Spain
-43.225657,-22.8949813,1,Observatório Nacional-MCTI; Brazil,Brazil
-122.7982856,47.01809919999999,1,WA 98503; USA,United States
-0.4181907,51.1689044,2,RH5 6NT; UK,United Kingdom
7.7835217,48.6019858,7,F-67000 Strasbourg; France,France
-0.3668239,53.7712765,2,HU6 7RX; UK,United Kingdom
6.5665017,53.2193835,3,9700 AV Groningen; The Netherlands,Netherlands
11.50962,45.8758852,2,Asiago (VI); Italy,Italy
146.921099,-31.2532183,2,NSW 1797; Australia,Australia
116.222804,39.911563,2,100049; P.R. China,China
-73.5436479,45.50232,2,Montréal QC H3C 3J7; CAN,Canada
-73.90232,42.0249933,3,NY 12504; USA,United States
-1.9317168,52.4511304,1,Birmingham B15 2TT; United Kingdom,United Kingdom
5.5670107,50.5723697,1,B-4000 Liège 1 (Sart-Tilman); Belgium,Belgium
18.4687792,-33.9382014,1,Observatory Cape 2735; South Africa,South Africa
116.222804,39.911563,3,100049 Beijing; China,China
-95.712891,37.09024,3,USA,United States
-74.0059728,40.7127753,1,New York; NY,United States
-122.1686966,47.54119679999999,1,12812 SE 69th Place Bellevue; WA 98006,United States
-122.128261,48.0430533,1,7507 52nd Place NE Marysville; WA 98270,United States
19.0617287,47.4745763,2,Pázmány Péter stny. 1/A; Hungary,Hungary
-71.82717389999999,45.3667531,1,Sherbrooke; QC J1M 1Z7,Canada
-87.92,43.03,1,WI 53201; USA,United States
146.921099,-31.2532183,9,NSW 1710; Australia,Australia
-1.1064345,40.3456879,1,Teruel; Spain,Spain
6.5665017,53.2193835,1,Groningen; The Netherlands,Netherlands
-123.3127957,48.4646474,1,V8P 5C2; Canada,Canada
114.1693611,22.3193039,1,Hong Kong; PR China,Hong Kong
-76.6008334,39.3322127,4,21218; USA,United States
-51.2176584,-30.0346471,3,Porto Alegre; Brazil,Brazil
-86.1242881,41.74520709999999,2,46530; USA,United States
-106.7455792,32.2777551,3,88003; USA,United States
-78.510016,38.0340277,3,22904-4325; USA,United States
5.5711984,50.6385169,1,Liège 1 (Sart-Tilman); Belgium,Belgium
-77.8638835,40.8084075,15,16802; USA,United States
20.2822798,49.16449919999999,2,Tatranská Lomnica; Slovak Republic,Slovakia
-77.0226217,38.8951382,2,DC 20004; USA,United States
2.189617,48.697161,14,F-91405 Orsay Cedex; France,France
-122.0510589,37.4094963,1,Moffett Field; CA 94035 USA,United States
-0.2421732,51.7528765,10,Hatfield AL10 9AB; UK,United Kingdom
-111.6630914,35.0832326,1,AZ 86005-8521; USA,United States
-3.952696,40.444211,1,ESAC campus E-28691 Villanueva de la Cañada (Madrid); Spain,Spain
-72.9283391,41.3212912,10,New Haven; CT 06511 USA,United States
139.7690174,35.6803997,1,Tokyo 192-4397; Japan,Japan
-86.5804473,35.5174913,2,TN; USA,United States
-97.73488049999999,30.2835151,4,Austin TX 78712; USA,United States
-123.4215979,48.58457500000001,1,V8M 1R3; Canada,Canada
-105.8231588,32.7425859,1,New Mexico 88349; USA,United States
19.9042597,50.0765798,2,PL-30-084 Krakow; Poland,Poland
19.8229172,50.0419457,2,PL-30-244 Krakow; Poland,Poland
24.8284311,60.186255,1,FI-00076 Aalto; Finland,Finland
24.9510419,60.1726348,1,FI-00014 Helsinki; Finland,Finland
-121.6739371,37.6536947,8,CA 94550; USA,United States
139.6831095,35.6042441,3,Tokyo 152- 8551; Japan,Japan
2.0864011,41.5037176,6,08193 Bellaterra; Spain,Spain
4.4564808,52.16850770000001,1,2333CA Leiden; Netherlands,Netherlands
27.2282788,38.45740980000001,1,University of Ege; Turkey,Turkey
6.1208684,46.3118509,7,Sauverny; Suisse,Switzerland
-93.2342,44.97415609999999,4,MN 55455; USA,United States
15.0586639,37.5267674,1,78-95123 Catania; Italy,Italy
-74.6568772,40.3467174,6,Princeton; NJ 08544 USA,United States
-79.0581498,35.905249,2,27599; USA,United States
44.272133,40.3373909,3,Byurakan; Armenia,Armenia
26.4639166,58.2628346,2,61602 Tõravere; Estonia,Estonia
30.329541,59.76743099999999,3,Pulkovskoye shosse 65; Russia,Russia
37.5323004,55.7042667,1,Moscow 119234; Russia,Russia
37.6238713,55.7381289,1,Moscow 119017; Russia,Russia
102.7186974,25.0266546,2,650011; China,China
77.3910265,28.5355161,2,Noida; India,India
76.71787259999999,30.7046486,1,Mohali; India,India
-2.8074837,56.3401503,20,Fife KY16 9SS; UK,United Kingdom
-96.01895999999999,41.2453849,1,NE 68182; USA,United States
5.117064699999999,51.191087,1,Mol; Belgium,Belgium
-105.2077798,40.04065060000001,6,Colorado 80301; USA,United States
9.9374005,51.5408116,1,Institute for Astrophysics Göttingen; Germany,Germany
13.003822,55.604981,3,Malmö; Sweden,Sweden
-93.64803069999999,42.0288663,4,50011; USA,United States
-78.9853813,36.025609,1,NC 27705; USA,United States
-77.9510209,40.5087323,1,PA 16652; USA,United States
-82.9000751,32.1656221,6,GA; USA,United States
-3.9975566,40.4481075,1,Villanueva de la Cañada (Madrid); Spain,Spain
7.261953200000001,43.7101728,4,F-06304 Nice cedex 4; France,France
-0.3668239,53.7712765,1,Hull HU6 7RX; UK,United Kingdom
-0.4181907,51.1689044,1,Dorking RH5 6NT; UK,United Kingdom
114.1693611,22.3193039,1,Hong Kong; China,Hong Kong
11.6532477,48.2488721,1,D-85748 Garching b. Muenchen; Germany,Germany
-116.20715,43.6054854,1,ID 83725; USA,United States
-116.20715,43.6054854,1,ID 83725-1570; USA,United States
-110.9488008,32.2332841,1,Tucson; AZ 85721-0092,United States
7.060132899999999,50.73363089999999,1,53121 Bonn; Germany,Germany
-122.0525,37.41752,58,California 94035; USA,United States
-1.6777926,48.117266,4,F-35042 Rennes; France,France
-71.128166,42.3814605,5,60 Garden Street Cambridge; MA 02138 USA,United States
-1.9317168,52.4511304,6,Birmingham; B15 2TT UK,United Kingdom
-104.0248334,30.6798048,1,McDonald Observatory; USA,United States
-77.0622028,38.9656971,1,Washington; DC 20015,United States
-99.133208,19.4326077,1,Ciudad de México; México,Mexico
-75.6091696,41.4367622,3,PA 18512; USA,United States
-35.200916,-5.7792569,15,Natal; Brazil,Brazil
106.3013634,29.5519859,1,Chongqing 401331; China,China
116.3094072,37.4911306,2,Dezhou 253023; China,China
-113.9842701,46.861557,3,MT 59812; USA,United States
7.4474468,46.9479739,2,CH-3201 Bern; Switzerland,Switzerland
151.229916,-33.916869,2,Sydney 2052; Australia,Australia
20.4489216,44.786568,1,11 060 Belgrade; Serbia,Serbia
21.0655731,52.2121784,2,PL- 00-716 Warszawa; Poland,Poland
-2.6020972,51.4584503,7,Bristol BS8 1TL; UK,United Kingdom
-122.3336657,47.6061026,1,WA 98154; USA,United States
139.3819957,35.6203179,4,Tokyo 192-0397; Japan,Japan
139.761155,35.698513,1,Tokyo 101-8308; Japan,Japan
-57.9258453,-34.9127846,3,CONICET-UNLP; Argentina,Argentina
5.57132,50.59139,2,Sart-Tilman; Belgium,Belgium
-83.01733860000002,39.9990626,3,43210-1173; USA,United States
-81.6089873,41.5091257,1,44106; USA,United States
-86.51860219999999,39.1714266,1,47405; USA,United States
-83.7146001,42.2660881,2,48104; USA,United States
-104.0072348,30.7713229,2,79734; USA,United States
-76.6354952,39.3566383,1,21210; USA,United States
19.9449799,50.06465009999999,11,Kraków; Poland,Poland
-93.2483058,37.1565149,8,65804; USA,United States
-73.61315359999999,45.5058219,3,Canada; H3T 1J4,Canada
6.1208684,46.3118509,1,1290 Sauverny; Suisse,Switzerland
-3.9975566,40.4481075,6,E-28691 Villanueva de la Cañada; Spain,Spain
5.715193999999999,43.910292,5,F-04870 Saint Michel l'Observatoire; France,France
-101.2190863,19.6718225,1,C.P. 58089 Michoacán; Mexico,Mexico
-155.2382164,19.7031566,2,Hawai‘i 96720-2700; USA,United States
12.0991466,54.0924406,1,Rostock; Germany,Germany
11.5892372,50.927054,2,Jena; Germany,Germany
121.2053963,24.9721514,8,Jhongli 32001; Taiwan,Taiwan
16.3191645,48.2358641,1,Vienna 1180; Austria,Austria
2.213749,46.227638,2,France cedex; France,France
116.316292,39.991698,5,100871; China,China
19.8186982,41.3275459,2,Tirana; Albania,Albania
18.1750161,40.3515155,2,Lecce; Italy,Italy
24.7384095,41.6947013,1,Bulgaria and Institute of Astronomy and National Astronomical Observatory; Bulgarian Academy of Sciences,Bulgaria
116.385257,40.004439,3,Chinese Academy of Sciences; Beijing 100012,China
7.427328599999999,46.9588575,2,CH-3012; Switzerland,Switzerland
17.6389267,59.85856380000001,1,SE-751-20 Upsalla; Sweden,Sweden
139.5361196,35.6753711,2,181-8588 Tokyo; Japan,Japan
139.6831095,35.6042441,1,152-8551 Tokyo; Japan,Japan
16.6030556,47.2577607,28,Szent Imre herceg út 112; Hungary,Hungary
-38.985274,-12.150325,2,44036-900 Bahia; Brazil,Brazil
-38.9462588,-12.2272615,1,44051-224 Bahia; Brazil,Brazil
0.1149085,52.2042666,1,Cambridge CB3 0H4; UK,United Kingdom
5.5711984,50.6385169,2,B-4000 Liège 1; Belgium,Belgium
-122.2683743,47.6614244,2,WA 98105; USA,United States
-80.68817179999999,28.0181548,1,FL 32907; USA,United States
-84.39999999999999,33.75,29,GA 30302; USA,United States
114.535205,38.001253,1,Shijiazhuang 050024; P. R. China,China
118.8358867,32.0891328,3,Nanjing 210042; P. R. China,China
-9.1393366,38.7222524,2,1049 Lisboa; Portugal,Portugal
-93.28257029999999,37.1960443,1,MO 65897; United States of America,United States
-157.8171118,21.296939,1,University of Hawai'i at Manoa,United States
-77.8599084,40.7982133,3,The Pennsylvania State University,United States
-76.9425543,38.9869183,1,University of Maryland; College Park,United States
-106.7479059,32.2787745,3,New Mexico State University,United States
-122.2594606,37.87015100000001,2,Berkeley CA 94720; USA,United States
15.0586639,37.5267674,27,95123 Catania; Italy,Italy
-3.7866915,43.4717283,1,E-39005 Santander; Spain,Spain
-17.7902707,28.6303668,3,E-38712 Breña Alta; Spain,Spain
11.5819805,48.1351253,7,Munich; Germany,Germany
-72.9637728,41.3266814,3,06515; USA,United States
19.9042597,50.0765798,6,30-084 Cracow; Poland,Poland
-6.6507152,54.3528282,1,Armagh BT61 9DG; United Kingdom,United Kingdom
26.4639166,58.2628346,1,61602 Tøravere; Estonia,Estonia
-106.7455792,32.2777551,18,NM 88003-8001; USA,United States
-79.49499449999999,43.7728399,2,ON M3J1P3; Canada,Canada
-79.1880063,43.781841,1,M1C1A4; Canada,Canada
-83.06772440000002,40.298702,2,OH 43015; USA,United States
118.776758,32.056318,8,210093; China,China
-1.9317168,52.4511304,2,Birmingham B152TT; UK,United Kingdom
2.189617,48.697161,3,F-91405 Orsay cedex; France,France
-110.9268201,32.3389931,1,AZ 85718; USA,United States
-106.31,35.89,14,NM 87545-2345; USA,United States
-118.1528623,34.1561783,1,Pasadena CA 91109; USA,United States
-104.6857493,40.4075503,1,Greeley; CO 80639,United States
-71.13891009999999,42.3803274,5,Cambridge; MA 02138,United States
-35.2024819,-5.8486753,6,RN 59078-970; Brazil,Brazil
-70.6692655,-33.4488897,1,Santiago 78204-36; Chile,Chile
11.6532477,48.2488721,1,Garching D-85748; Germany,Germany
-46.6651023,-23.5558044,1,SP 01302; Brazil,Brazil
15.0586639,37.5267674,1,Catania I-95123; Italy,Italy
11.8704306,45.4003087,12,I-35122; Italy,Italy
-2.8074837,56.3401503,1,St. Andrews KY 16 9SS; UK,United Kingdom
4.4199351,52.2193043,3,NL-2201 AZ Noordwijk; the Netherlands,Netherlands
-1.3956847,50.934189,3,Hampshire SO17 1BJ; UK,United Kingdom
2.0910377,41.49733519999999,2,s/n E-08193 Cerdanyola del Vallès (Barcelona); Spain,Spain
2.134078,48.701844,1,F-91191 Gifsur-Yvette Cedex; France,France
-2.8097493,56.3399474,1,North Haugh KY16 9SS; UK,United Kingdom
2.3642198,48.87854189999999,2,F-75000 Paris; France,France
5.36978,43.296482,14,F-13388 Marseille; France,France
3.0175712,39.6952629,1,Mallorca; Spain,Spain
-0.7822089999999999,44.811257,2,Saint-Jean d'Illac; France,France
-85.4136959,40.1984632,3,IN 47306; USA,United States
121.6283098,-27.6728168,1,Western Australia; Australia,Australia
-0.1382459,51.5296151,1,NW1 2PS; UK,United Kingdom
9.9819779,53.5688101,1,D-20146 Hamburg; Germany,Germany
14.7278743,40.66794489999999,3,I-84019 Vietri sul Mare (SA); Italy,Italy
51.3889736,35.6891975,1,P.O. Box 11155-9161 Tehran; Iran,Iran
147.3271949,-42.8821377,1,Private Bag 37 Hobart; Tasmania 7001 Australia,Australia
-155.7134009,20.0390812,1,Hawaii 96743; USA,United States
2.0910377,41.49733519999999,1,E-08193 Cerdanyola del Vallès; Spain,Spain
5.5711984,50.6385169,5,Liège 1; Belgium,Belgium
11.5678602,48.14966,1,Technical University of Munich,Germany
-1.2490969,39.2623682,1,Cantoblanco; Spain,Spain
19.133726,47.507,4,15-17; Hungary,Hungary
-111.6465007,35.1978386,4,AZ 86002; USA,United States
-2.8074837,56.3401503,1,Fife KY169SS; UK,United Kingdom
-83.00122100000002,39.9929821,2,OH 43201; USA,United States
2.3255684,48.8314408,7,75014 Paris; France,France
173.9612498,-41.5134425,1,Blenheim; New Zealand,New Zealand
-96.33959209999999,30.6096445,1,TX 77843-4242; USA,United States
34.811272,31.892773,1,76100 Rehovot; Israel,Israel
127.4890319,36.6424341,1,Cheongju 361-763; Republic of Korea,South Korea
34.8046285,31.9049905,1,Rehovot 7610001; Israel,Israel
172.6362254,-43.5320544,2,8020 Christchurch; New Zealand,New Zealand
145.9706647,-41.4545196,2,7001 Tasmania; Australia,Australia
14.4526248,45.3361734,1,51000 Rijeka; Croatia,Croatia
16.3710632,48.1918841,1,1040 Wien; Austria,Austria
12.5727765,55.7085326,2,DK-2100 København Ø; Denmark,Denmark
10.2027261,56.1460465,3,DK-8000 Århus C; Denmark,Denmark
12.5727765,55.7085326,1,DK-2100 Copenhagen O; Denmark,Denmark
-122.2570288,37.873113,2,Berkeley CA 94720-3411; USA,United States
-117.072053,32.7759882,2,92182; USA,United States
-124.0874754,40.8805372,1,95521; USA,United States
-123.3647699,48.425114,9,BC V8W 3P6; Canada,Canada
2.189617,48.697161,3,F-91405 ORSAY Cedex; France,France
0.078082,43.23295100000001,3,Tarbes; France,France
-106.7455792,32.2777551,2,NM 88003-4500; USA,United States
-63.5817947,44.6311305,14,NS B3H 3C3; Canada,Canada
